test_no,test_date,test_family,impact_direction,load_cell_classification_id,source_vehicle_id,source_vehicle_no,participant_kind,participant_kind_source,vin,make,model,model_year,body_type,engine_type,engine_displacement_l,transmission,vehicle_speed_kph,vehicle_test_weight_kg,curb_weight_kg,vehicle_length_mm,vehicle_width_mm,wheelbase_mm,vax_crush_distance_mm,vehicle_cg_mm,vehicle_orientation_deg,source_row_hash
9061,2015-01-08,side,side,side_pole_load_cell_8,1937,1,subject_vehicle,single_vehicle_inferred_subject,1FA6P8AM1F5313713,FORD,MUSTANG,2015,TWO DOOR COUPE,V6 INLINE FRONT,3.7,AUTOMATIC - REAR WHEEL DRIVE,32.05,1672.0,1598.0,4688.0,1820.0,2716.0,362.0,1309.0,0.0,2285a090171c965ba9a686c24bf65c31edefc39fdc31582e7f826fac264f8ae9
9062,2015-01-13,side,side,side_pole_load_cell_8,1940,1,subject_vehicle,single_vehicle_inferred_subject,WMWXM5C57FT973128,MINI,COOPER HARDTOP,2015,THREE DOOR HATCHBACK,3 CYLINDER TRANSVERSE FRONT,1.5,MANUAL - FRONT WHEEL DRIVE,31.63,1255.0,1180.0,3795.0,1692.0,2496.0,295.0,1030.0,0.0,0cd4a53908c3f637bd4a4a17c366bf0c88a481dd3b2ca57b2a04f2a67ab297b2
9066,2015-01-22,side,side,side_pole_load_cell_8,1947,1,subject_vehicle,single_vehicle_inferred_subject,19UUB2F37FA012255,ACURA,TLX,2015,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.09,1722.0,1632.0,4830.0,1850.0,2776.0,353.0,1132.0,0.0,44a245649b6d171c427758157b6d8b7eb92707b823b5f65b9becb269ce0bd3b8
9071,2015-01-27,side,side,side_pole_load_cell_8,1952,1,subject_vehicle,single_vehicle_inferred_subject,JTMZFREV8FD047647,TOYOTA,RAV4,2015,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.63,1688.0,1578.0,4572.0,1823.0,2661.0,340.0,1152.0,0.0,4cd0a9bc8a949bc85d04b2bad328a3d8b8ae0b939241b6b03b7e2419d444e0ba
9072,2015-01-27,side,side,side_pole_load_cell_8,1953,1,subject_vehicle,single_vehicle_inferred_subject,JTJYARBZ8F2001438,LEXUS,NX200t,2015,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.15,1882.0,1774.0,4630.0,1814.0,2670.0,389.0,1153.0,0.0,8ea76fde83b3251e6e871e48807bb0884393ad4eee0c0a8b799b30efb6a0ba86
9075,2015-01-29,side,side,side_pole_load_cell_8,1958,1,subject_vehicle,single_vehicle_inferred_subject,3VW817AU3FM020384,VOLKSWAGEN,GOLF,2015,TWO DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.8,MANUAL - FRONT WHEEL DRIVE,32.23,1471.0,1310.0,4281.0,1767.0,2628.0,333.0,1177.0,0.0,2d09b31fa3bd543b03ad517052354a2cfc5fa2fb7107318ebd413a4000b140c0
9082,2015-02-05,side,side,side_pole_load_cell_8,1963,1,subject_vehicle,single_vehicle_inferred_subject,1GCHSBEA5F1148951,CHEVROLET,COLORADO,2015,EXTENDED CAB PICKUP,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - REAR WHEEL DRIVE,32.48,1968.0,1787.0,5402.0,1763.0,3265.0,253.0,1574.0,0.0,81a4b5a2888d9367775d1ab311cdadcb79bce7fa636ae02aadc64f2e0dc83b3e
9085,2015-02-12,side,side,side_pole_load_cell_8,1969,1,subject_vehicle,single_vehicle_inferred_subject,1FADP3F26FL200577,FORD,FOCUS,2015,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.58,1439.0,1361.0,4541.0,1789.0,2653.0,348.0,1104.0,0.0,55d399497a2510b323fc8be7a96fbfeb8dccda47a466e6d64a399db17b2ec5de
9088,2015-02-18,side,side,side_pole_load_cell_8,1973,1,subject_vehicle,single_vehicle_inferred_subject,1FTEW1C85FFA22741,FORD,F150 SUPERCREW,2015,4 DOOR PICKUP,V6 INLINE FRONT,3.5,AUTOMATIC - REAR WHEEL DRIVE,32.06,2214.0,2032.0,5892.0,2030.0,3682.0,313.0,1694.0,0.0,9471e1da55707544ab96e03703673aa96a154d56f2b93522209ead0d758be85e
9100,2015-02-26,side,side,side_pole_load_cell_8,1979,1,subject_vehicle,single_vehicle_inferred_subject,1FTEX1C81FFA09305,FORD,F150 SUPERCAB,2015,EXTENDED CAB PICKUP,V6 INLINE FRONT,3.5,AUTOMATIC - REAR WHEEL DRIVE,32.11,2180.0,1999.0,5890.0,2020.0,3684.0,273.0,1702.0,0.0,17260ba06864419a78efcbc44dda737fd772647fe0f211f770e1f649b09c1d82
9120,2015-03-11,side,side,side_pole_load_cell_8,1988,1,subject_vehicle,single_vehicle_inferred_subject,KNDMA5C12F6025729,KIA,SEDONA,2015,MINIVAN,V6 TRANSVERSE FRONT,3.3,AUTOMATIC - FRONT WHEEL DRIVE,32.16,2109.0,2016.0,5119.0,1960.0,3058.0,391.0,1360.0,0.0,c51ff7d463fb2c24dea27952b583ac79571fbe6d588d5fb287a86585f4774414
9158,2015-03-24,side,side,side_pole_load_cell_8,1997,1,subject_vehicle,single_vehicle_inferred_subject,5XYPG4A36GG006917,KIA,SORENTO,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.06,1817.0,1691.0,4762.0,1862.0,2780.0,314.0,1280.0,0.0,06ca447e6e0a6857801768904fe527f69ee7b057b76a7024926f43d7f6fb9d18
9161,2015-03-30,side,side,side_pole_load_cell_8,2005,1,subject_vehicle,single_vehicle_inferred_subject,5N1AZ2MG1FN211292,NISSAN,MURANO,2015,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.05,1834.0,1720.0,4884.0,1916.0,2822.0,426.0,1175.0,0.0,6d3fbd210f884bb05617a00238a479c1f509f5bb11214868cc1b9376cc8e66e1
9167,2015-04-02,side,side,side_pole_load_cell_8,2012,1,subject_vehicle,single_vehicle_inferred_subject,JH4KC1F56FC001152,ACURA,RLX,2015,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.11,1894.0,1803.0,4984.0,1886.0,2850.0,360.0,1165.0,0.0,48708d16202f0aff8b6025b925bb31fcf9851baa7e69dc91bbe4e5d9e288a8bf
9169,2015-04-13,side,side,side_pole_load_cell_8,2020,1,subject_vehicle,single_vehicle_inferred_subject,55SWF4JB1FU055484,MERCEDES,C300,2015,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - REAR WHEEL DRIVE,30.76,1618.0,1556.0,4648.0,1797.0,2835.0,302.0,1332.0,0.0,df503f85e7ee23dab16947cdcddcaf364f0a90b5ce5ca217886dcd19e96545cb
9251,2015-04-22,side,side,side_pole_load_cell_8,2027,1,subject_vehicle,single_vehicle_inferred_subject,2FMTK3J80FBB05248,FORD,EDGE,2015,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,31.88,1959.0,1829.0,4778.0,1921.0,2850.0,455.0,1210.0,0.0,2f1bab9534a0832cf48fe2ae84dc8443c7a2c771e8f3aa6deeebbdae45dfacba
9253,2015-06-17,side,side,side_pole_load_cell_8,2039,1,subject_vehicle,single_vehicle_inferred_subject,19UDE2F32GA003066,ACURA,ILX,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.08,1498.0,1409.0,4620.0,1742.0,2670.0,349.0,1063.0,0.0,8494d84b302484555198254d868e4c0a15671f809a78b4edbfd25d7a1d353882
9293,2015-07-09,side,side,side_pole_load_cell_8,2045,1,subject_vehicle,single_vehicle_inferred_subject,1N4AA6AP2GC379887,NISSAN,MAXIMA,2016,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.08,1703.0,1589.0,4900.0,1856.0,2768.0,416.0,1153.0,0.0,13aa557a8554a229fd54025d0875bec7cd332d685c438daa547e671c34e44be5
9297,2015-07-14,side,side,side_pole_load_cell_8,2050,1,subject_vehicle,single_vehicle_inferred_subject,3CZRU5H35GM704929,HONDA,HR-V,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.18,1397.0,1306.0,4285.0,1770.0,2614.0,314.0,1058.0,0.0,938cfdde480226145dd00c99b6c584714d8a04adc3912b9a528e1af601bf1da8
9300,2015-07-16,side,side,side_pole_load_cell_8,2055,1,subject_vehicle,single_vehicle_inferred_subject,5J8TB3H38GL001303,ACURA,RDX,2016,UTILITY VEHICLE,STRAIGHT 6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.13,1798.0,1699.0,4678.0,1860.0,2690.0,335.0,1118.0,0.0,bb5964cdc2b6d93b779e295c232a868239c84a1f6b11ce8e284472f535b38222
9325,2015-08-11,side,side,side_pole_load_cell_8,2081,1,subject_vehicle,single_vehicle_inferred_subject,5FNYF5H31GB002347,HONDA,PILOT,2016,UTILITY VEHICLE,STRAIGHT 6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.0,1947.0,1838.0,4942.0,1994.0,2818.0,384.0,1228.0,0.0,3863272f2ab499f0b94df4931f8ea0fd05be37c257a684e85bde002434c61f0d
9351,2015-10-06,side,side,side_pole_load_cell_8,2116,1,subject_vehicle,single_vehicle_inferred_subject,KM8J23A48GU042688,HYUNDAI,TUCSON,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.13,1656.0,1509.0,4477.0,1808.0,2670.0,346.0,1210.0,0.0,67ec2bbfd0382e771866c18545471878a2d2876c51b4760b2685e2aafcec2f85
9352,2015-10-06,side,side,side_pole_load_cell_8,2117,1,subject_vehicle,single_vehicle_inferred_subject,1C4NJPBB3GD532579,JEEP,PATRIOT,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.72,1575.0,1454.0,4426.0,1757.0,2633.0,452.0,1156.0,0.0,c6e801d624c96edcf712f011f3618d4c23d84bc469de6d36dfc10776b4e1f09b
9469,2015-10-15,side,side,side_pole_load_cell_8,2132,1,subject_vehicle,single_vehicle_inferred_subject,1FT7W2A67GEA02126,FORD,F250 PICKUP,2016,4 DOOR PICKUP,V8 INLINE FRONT,6.2,AUTOMATIC - REAR WHEEL DRIVE,32.24,3189.0,3012.0,6280.0,2025.0,3988.0,603.0,1896.0,0.0,f9af39309ae882bce4f15d4fc242efbaa5b2805cbff36ae6d54ba620a67c4707
9472,2015-10-10,side,side,side_pole_load_cell_8,2124,1,subject_vehicle,single_vehicle_inferred_subject,3C4PDCAB0GT104389,DODGE,JOURNEY,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.24,1860.0,1764.0,4895.0,1830.0,2896.0,414.0,1324.0,0.0,35d8a306b335accd90806b65bd1c0ce3b65fa29ff53716cea9db209fdada53da
9473,2015-10-22,side,side,side_pole_load_cell_8,2138,1,subject_vehicle,single_vehicle_inferred_subject,1FT7X2A6XGEA62625,FORD,F250 PICKUP,2016,EXTENDED CAB PICKUP,V8 INLINE FRONT,6.2,AUTOMATIC - REAR WHEEL DRIVE,32.28,3092.0,2913.0,5938.0,2032.0,3620.0,683.0,1704.0,0.0,9be48dde1537288ac29bcf841d3021d35371cbbc7ff7ef0a07a88315fe0ffb2e
9485,2015-11-05,side,side,side_pole_load_cell_8,2154,1,subject_vehicle,single_vehicle_inferred_subject,1FM5K7B88GGA75084,FORD,EXPLORER,2016,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.75,2187.0,2015.0,5043.0,1970.0,2865.0,421.0,1411.0,0.0,b78bc2889653b83b5a9347cae4fa106b7a5b13704e88168b6d7d866cb7eddd8d
9489,2015-11-11,side,side,side_pole_load_cell_8,2160,1,subject_vehicle,single_vehicle_inferred_subject,JTHBK1GG3G2217065,LEXUS,ES 350,2016,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.54,1741.0,1632.0,4885.0,1798.0,2812.0,443.0,1148.0,0.0,6e7e6eefb96b43cca171ea5591329a6beb5a7f2319d0ce435bed29b0f0a149d2
9490,2015-11-16,side,side,side_pole_load_cell_8,2165,1,subject_vehicle,single_vehicle_inferred_subject,JM1DKBC74G0109538,MAZDA,CX-3,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.84,1355.0,1270.0,4268.0,1705.0,2566.0,344.0,1007.0,0.0,e2fdf90f9498110d58f795ac2ca189f542a7da711ccc70a18a566df1ce9cd123
9495,2015-11-24,side,side,side_pole_load_cell_8,2182,1,subject_vehicle,single_vehicle_inferred_subject,2C3CCAAG0GH134975,CHRYSLER,300,2016,FOUR DOOR SEDAN,V6 INLINE FRONT,3.6,AUTOMATIC - REAR WHEEL DRIVE,32.19,1906.0,1811.0,5060.0,1895.0,3055.0,365.0,1485.0,0.0,9751a68618334c59921543d899028d20d01b330320dc9b825b9fd4ffe098555d
9496,2015-11-23,side,side,side_pole_load_cell_8,2181,1,subject_vehicle,single_vehicle_inferred_subject,LYV402FM7GB087884,VOLVO,S60I,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.64,1841.0,1682.0,4717.0,1822.0,2856.0,383.0,1207.0,0.0,7971b3f5883ffaadcc136699718952ce558af67c2344401d96565dbb9b793d9f
9502,2015-12-08,side,side,side_pole_load_cell_8,2200,1,subject_vehicle,single_vehicle_inferred_subject,2C3CDXBG6GH121856,DODGE,CHARGER,2016,FOUR DOOR SEDAN,V6 INLINE FRONT,3.6,AUTOMATIC - REAR WHEEL DRIVE,32.22,1896.0,1799.0,5042.0,1895.0,3050.0,330.0,1498.0,0.0,04c0e59883e61e09c2c0dd7abcb1c2196e5506bd3c07b66f1b8fef73429e2dee
9507,2015-12-14,side,side,side_pole_load_cell_8,2213,1,subject_vehicle,single_vehicle_inferred_subject,3N1CN7AP2GL817036,NISSAN,VERSA,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.18,1186.0,1099.0,4497.0,1693.0,2600.0,436.0,1142.0,0.0,c8c6dca932464b2946fb7ab02c1a321a517f0928e540175fbf4265100aefed6b
9509,2015-12-16,side,side,side_pole_load_cell_8,2223,1,subject_vehicle,single_vehicle_inferred_subject,1GCGSBEA9G1152708,CHEVROLET,COLORADO,2016,4 DOOR PICKUP,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - REAR WHEEL DRIVE,32.79,1981.0,1802.0,5391.0,1757.0,3259.0,244.0,1578.0,0.0,f35e238a74e1cdb30a8f553b8cc435d908b6ed4a99d5d14c5377c2c417082c8f
9514,2016-01-06,side,side,side_pole_load_cell_8,2246,1,subject_vehicle,single_vehicle_inferred_subject,ZACCJABT1GPC44431,JEEP,RENEGADE,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.25,1550.0,1455.0,4231.0,1768.0,2564.0,338.0,1041.0,0.0,e14033f5a5a7e75d93dc01ee52c7a12b807eca05f252dc704e37028464ddac56
9515,2016-01-08,side,side,side_pole_load_cell_8,2250,1,subject_vehicle,single_vehicle_inferred_subject,3N1CE2CP1GL366701,NISSAN,VERSA NOTE,2016,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.57,1210.0,1123.0,4079.0,1690.0,2601.0,451.0,1094.0,0.0,a65fb97869cf48dc439a7af03aef5b326f3c0b8b1fbfd56ce45bff868c9adfd7
9548,2016-01-21,side,side,side_pole_load_cell_8,2278,1,subject_vehicle,single_vehicle_inferred_subject,5XXGT4L30GG018655,KIA,OPTIMA,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.14,1577.0,1467.0,4848.0,1840.0,2802.0,337.0,1182.0,0.0,317ba2af5c9b18910891fff6deb8646f032cbcb5eb952a2100d86ba7c5418369
9551,2016-01-27,side,side,side_pole_load_cell_8,2289,1,subject_vehicle,single_vehicle_inferred_subject,3VWC17AU0GM514598,VOLKSWAGEN,Golf SportWagen,2016,STATION WAGON,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.47,1569.0,1414.0,4561.0,1775.0,2628.0,348.0,1228.0,0.0,7494eb8f055ee7cef8f208e5f4157e90eee0228ecf52cb7b6b0ddaa676237772
9554,2016-01-29,side,side,side_pole_load_cell_8,2296,1,subject_vehicle,single_vehicle_inferred_subject,1VWAS7A33GC011306,VOLKSWAGEN,PASSAT,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1709.0,1492.0,4890.0,1790.0,2804.0,388.0,1350.0,0.0,d022293e1c9ba1537706af6df3015a86d2739102b3cf53686285f13b673be0f5
9556,2016-02-02,side,side,side_pole_load_cell_8,2305,1,subject_vehicle,single_vehicle_inferred_subject,19XFC2F55GE002943,HONDA,CIVIC,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1339.0,1250.0,4625.0,1790.0,2699.0,287.0,1091.0,0.0,614063a14a61b45fc9569e45c7e913216901f5c9b7328e3d5accd98ea1d14a83
9559,2016-02-04,side,side,side_pole_load_cell_8,2322,1,subject_vehicle,single_vehicle_inferred_subject,YV4A22PK7G1032642,VOLVO,XC90 T6,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.17,2203.0,2083.0,4950.0,1918.0,2985.0,303.0,1463.0,0.0,c43eb99eca03f7d59eafc3f968c05efb83f3bb261f94de8db7c966467c7468a3
9565,2016-02-11,side,side,side_pole_load_cell_8,2329,1,subject_vehicle,single_vehicle_inferred_subject,1G1ZB5ST1GF182197,CHEVROLET,MALIBU,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,31.82,1510.0,1400.0,4907.0,1850.0,2828.0,317.0,1188.0,0.0,e0f8bf7507579801a4894f4b361f608062faa1186f981dd0560bb4cb91dcbea0
9584,2016-02-29,side,side,side_pole_load_cell_8,2354,1,subject_vehicle,single_vehicle_inferred_subject,2T2ZZMCA7GC004499,LEXUS,RX 350,2016,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.25,2034.0,1926.0,4870.0,1897.0,2791.0,342.0,1227.0,0.0,fc9bf903b6b5e7636873f0387fea2373af4949dede6fa5444500f9a35d2f888b
9589,2016-03-09,side,side,side_pole_load_cell_8,2370,1,subject_vehicle,single_vehicle_inferred_subject,JTDKBRFU3G3003940,TOYOTA,PRIUS,2016,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.8,AUTOMATIC - FRONT WHEEL DRIVE,32.32,1481.0,1408.0,4469.0,1757.0,2695.0,374.0,1088.0,0.0,cff4a420d1378be5141e3fe9a61eef29feb4936f290287f040d8b9c6d0da7e44
9590,2016-03-18,side,side,side_pole_load_cell_8,2383,1,subject_vehicle,single_vehicle_inferred_subject,4T1BK1EBXGU198538,TOYOTA,AVALON,2016,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.52,1707.0,1588.0,4967.0,1833.0,2812.0,369.0,1156.0,0.0,ac5c7bbd17273c0e29b660ea62b526a11220cdfc45c0a009cc59d0246e41f4b7
9594,2016-04-11,side,side,side_pole_load_cell_8,2398,1,subject_vehicle,single_vehicle_inferred_subject,5TFAX5GN4GX059634,TOYOTA,TACOMA,2016,4 DOOR PICKUP,4 CYLINDER INLINE FRONT,2.7,AUTOMATIC - REAR WHEEL DRIVE,31.96,2009.0,1829.0,5410.0,1890.0,3255.0,325.0,1574.0,0.0,49f6adc5d62dd79d22f9a60d16d296c68f3ded1b9ac0b6cc792e2f10f9d8d49b
9698,2016-04-26,side,side,side_pole_load_cell_8,2421,1,subject_vehicle,single_vehicle_inferred_subject,YV4BC0PL9G1068699,VOLVO,XC90 T8,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.15,2430.0,2311.0,4940.0,1921.0,2993.0,306.0,1461.0,0.0,d8122c6618a518ad98ef24471da5a1f273344ba92be604317c56b7dab1864856
9746,2016-05-27,side,side,side_pole_load_cell_8,2505,1,subject_vehicle,single_vehicle_inferred_subject,KNDPM3AC5H7031759,KIA,SPORTAGE,2017,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1647.0,1502.0,4484.0,1810.0,2668.0,324.0,1186.0,0.0,5f2e8d5477780ddeba06f2c7f04ba654f0fcea5ec4e4d779b82ab1160bc30dd2
9776,2016-06-16,side,side,side_pole_load_cell_8,2535,1,subject_vehicle,single_vehicle_inferred_subject,3FA6P0H72HR107415,FORD,FUSION,2017,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.33,1664.0,1585.0,4847.0,1836.0,2847.0,399.0,1229.0,0.0,e4b7f6aed98b95a1f8e25183a619ad4feb06c6890516b7d2328caa1348658f72
9779,2016-06-16,side,side,side_pole_load_cell_8,2538,1,subject_vehicle,single_vehicle_inferred_subject,1G1BE5SM4G7248821,CHEVROLET,CRUZE,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.4,AUTOMATIC - FRONT WHEEL DRIVE,32.06,1417.0,1320.0,4663.0,1787.0,2705.0,320.0,1100.0,0.0,7aed00f42689f0c731136c4c870588fd78dec2ed6acb296f3c48cc3a33463490
9780,2016-03-29,side,side,side_pole_load_cell_8,2389,1,subject_vehicle,single_vehicle_inferred_subject,KNMAT2MV7GP615174,NISSAN,ROGUE,2016,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.25,1740.0,,4650.0,1841.0,2706.0,390.0,1189.0,15.0,12625a867d0117c59d133b9724f3a082ce3aec0fefc2123858d9bb6d2788aac5
9781,2016-04-13,research_other,side,side_pole_load_cell_8,2402,1,subject_vehicle,single_vehicle_inferred_subject,1GNSCAKC5GR129846,CHEVROLET,TAHOE,2016,UTILITY VEHICLE,V8 INLINE FRONT,5.3,6 SPEED AUTOMATIC TRANSMISSION,32.21,2611.0,2405.0,5140.0,2032.0,2960.0,400.0,1471.0,15.0,ebc961763b057750d11961d54a413506e3cf68bfff5b0bc701321b180d063d95
9782,2016-04-19,side,side,side_pole_load_cell_8,2413,1,subject_vehicle,single_vehicle_inferred_subject,1G11B5SA9GF118131,CHEVROLET,MALIBU,2016,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.43,1688.0,1539.0,4880.0,1851.0,2747.0,345.0,1163.0,15.0,1a560d77f5f4e0b525567b5bdf4c9885c02c8fcc241daaf7e77c5cc780147c83
9783,2016-05-10,side,side,side_pole_load_cell_8,2462,1,subject_vehicle,single_vehicle_inferred_subject,JHMGK5H54GX005711,HONDA,FIT,2016,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FOUR WHEEL DRIVE,31.89,1270.0,1156.0,4070.0,1695.0,2530.0,274.0,1050.0,15.0,52ec62fb09f39dd429ceb52cfbb81b3caa027a6f81ce688303e006de1a7ecaf4
9784,2016-05-24,side,side,side_pole_load_cell_8,2488,1,subject_vehicle,single_vehicle_inferred_subject,1FTEW1CG6GKD10221,FORD,F150 PICKUP,2016,4 DOOR PICKUP,STRAIGHT 6 INLINE FRONT,3.5,AUTOMATIC - REAR WHEEL DRIVE,32.23,2343.0,,4070.0,1695.0,2530.0,394.0,1177.0,15.0,da244b4316b53266d1712932b4e18d1182c6914d7bbbcc4716cb184ee39d0a54
9785,2016-06-14,side,side,side_pole_load_cell_8,2530,1,subject_vehicle,single_vehicle_inferred_subject,5TDKK3DC1FS687956,TOYOTA,SIENNA,2016,MINIVAN,STRAIGHT 6 INLINE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.08,2155.0,,5080.0,1980.0,3030.0,345.0,1343.0,15.0,3a575d3ee223735041f16d15e3928a3fd921ace7e6c721c973eabca8d8873ca8
9792,2016-06-21,side,side,side_pole_load_cell_8,2541,1,subject_vehicle,single_vehicle_inferred_subject,KMHD74LFXHU114625,HYUNDAI,ELANTRA,2017,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.4,1375.0,1291.0,4574.0,1776.0,2700.0,263.0,1066.0,0.0,d202777e9c6f0b757f08de7f54c64ebf1e9dd3d146ee4ba85f9f8c5b9b2a6aa7
9803,2016-07-01,side,side,side_pole_load_cell_8,2557,1,subject_vehicle,single_vehicle_inferred_subject,W04WT3N50GG087403,BUICK,CASCADA,2016,CONVERTIBLE,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.29,1913.0,1804.0,4741.0,1782.0,2706.0,260.0,1181.0,0.0,30f19f0c22a0d23c473b24fe4b59daa6cd8511aded599d5f2b1e7ca8952704ef
9809,2016-07-13,side,side,side_pole_load_cell_8,2565,1,subject_vehicle,single_vehicle_inferred_subject,2HGFC4B52GH305329,HONDA,CIVIC,2016,TWO DOOR COUPE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.2,1336.0,1245.0,4454.0,1777.0,2702.0,280.0,1087.0,0.0,22a396f8fcdff9d469a3e759e304d33dffc8392ce577f2eed664deff461e5e2d
9941,2016-08-24,side,side,side_pole_load_cell_8,2582,1,subject_vehicle,single_vehicle_inferred_subject,ML32A3HJ8HH003460,MITSUBISHI,MIRAGE,2017,FIVE DOOR HATCHBACK,3 CYLINDER TRANSVERSE FRONT,2.5,MANUAL - FRONT WHEEL DRIVE,32.24,1001.0,922.0,3613.0,1648.0,2456.0,327.0,1070.0,0.0,6a7107b2b9b935fb5f184e63b70368ceddcecd4ae2eda714f1f6b581eb77e59a
9947,2016-09-02,side,side,side_pole_load_cell_8,2590,1,subject_vehicle,single_vehicle_inferred_subject,1GKKNPLS0HZ137354,GMC,ACADIA,2017,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,32.17,2109.0,1932.0,4932.0,1910.0,2858.0,342.0,1303.0,0.0,361d4a87e06de2a9967b2a2a5687bd5c48553d0a92a6b332e0768e22e10bf484
