test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,flag_not_target_family,exclusion_reason
966,8601,1157,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
967,8602,1158,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1338,8606,1607,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1339,8607,1608,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1340,8608,1609,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1341,8609,1610,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1342,8610,1611,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1343,8611,1612,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1344,8615,1613,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1345,8616,1614,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1346,8617,1615,1,static_airbag,subject_vehicle,C_MaxOnly,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1347,8618,1616,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1348,8619,1617,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
542,8620,652,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
548,8621,658,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
551,8622,661,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
533,8623,642,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
485,8624,584,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
511,8625,617,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
513,8626,620,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
549,8627,659,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
546,8628,656,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
498,8629,601,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
500,8630,604,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
241,8631,287,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
523,8632,632,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
524,8633,633,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
526,8634,635,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
528,8635,637,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
543,8636,653,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
544,8637,654,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
531,8638,640,1,adas_fcw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
529,8639,638,1,adas_ldw,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1363,8642,1632,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1357,8643,1626,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1358,8644,1627,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1370,8645,1640,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1371,8646,1641,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1372,8647,1642,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1366,8649,1636,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1367,8650,1637,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1349,8652,1618,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1350,8653,1619,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1351,8654,1620,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1352,8655,1621,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1353,8656,1622,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1354,8657,1623,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1390,8662,1661,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,not_subject_vehicle
1407,8664,1679,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1417,8666,1690,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
644,8667,772,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
595,8668,713,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
620,8669,743,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
627,8670,750,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
656,8671,786,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
621,8672,744,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
625,8673,748,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
652,8674,782,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
628,8675,751,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
561,8676,673,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
596,8677,714,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
653,8678,783,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
623,8679,746,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
594,8680,712,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
624,8681,747,1,rear,subject_vehicle,X_Exclude,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,rear_low_confidence
732,8682,879,1,rear,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,all_zero_placeholder
606,8700,724,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
607,8701,725,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
608,8702,726,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
614,8703,734,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1129,8723,1335,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1131,8724,1337,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1132,8725,1338,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1133,8726,1339,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1424,8750,1698,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1427,8753,1702,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1428,8754,1703,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1430,8756,1705,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1425,8759,1700,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1426,8760,1701,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1391,8762,1663,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1392,8763,1664,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1393,8764,1665,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1395,8765,1667,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1396,8766,1668,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1397,8767,1669,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1401,8768,1673,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1402,8769,1674,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1411,8770,1684,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1413,8771,1686,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1414,8772,1687,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1415,8773,1688,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1418,8774,1692,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1419,8775,1693,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1421,8776,1695,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1422,8777,1696,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1434,8779,1710,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1437,8782,1714,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1439,8784,1717,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1450,8786,1730,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1440,8787,1719,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1440,8787,1720,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1451,8788,1732,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1451,8788,1733,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
1455,8789,1738,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1455,8789,1739,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1459,8790,1743,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1459,8790,1744,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1463,8791,1748,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1463,8791,1749,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
725,8830,871,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
727,8831,873,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
728,8832,874,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
731,8833,878,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
733,8834,880,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
734,8835,881,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
739,8836,888,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
745,8837,896,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
746,8838,897,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
753,8839,906,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
754,8840,907,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
760,8841,915,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
767,8842,925,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
768,8843,926,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
831,8844,1004,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
836,8845,1009,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
852,8846,1026,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
857,8847,1031,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
858,8848,1032,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
930,8849,1113,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
931,8850,1114,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
933,8851,1116,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
934,8852,1117,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1080,8853,1274,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1089,8854,1283,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1092,8855,1286,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1096,8856,1292,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1097,8857,1293,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1098,8858,1294,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1163,8859,1375,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1164,8860,1376,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1166,8861,1379,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1167,8862,1380,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1168,8863,1381,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1169,8864,1382,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1172,8865,1387,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1173,8866,1388,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1175,8867,1390,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1176,8868,1391,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1177,8869,1392,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1178,8870,1393,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1179,8871,1394,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1180,8872,1395,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1181,8873,1396,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1186,8874,1403,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1464,8875,1750,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1464,8875,1751,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1467,8876,1754,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1472,8879,1762,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1469,8881,1757,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1469,8881,1758,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1470,8882,1759,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1470,8882,1760,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
1431,8883,1706,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
1442,8884,1722,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1443,8885,1723,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1444,8886,1724,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1445,8887,1725,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1446,8888,1726,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1447,8889,1727,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1456,8892,1740,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1457,8893,1741,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1458,8894,1742,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1460,8895,1745,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1461,8896,1746,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
1462,8897,1747,1,low_risk_deployment,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
