test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,rear_family_profile_capable,rear_damage_high_confidence,rear_direction_comment,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
437,7739,528,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,SUBARU,FORESTER,2011,UTILITY VEHICLE,10LPAW3,1,297.0,3000.0,-313.0,273.0,31.0,87.0,273.0,261.0,216.0,13.0,273.0,171.8,198.71587757398754,515400.0,1.589057043073341,0.12922002328288706,0.050415700365742985,0.6561679790026247,0.0976691301876066,0.15520181921546333,0.06408735576614606,-0.13692038495188102,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.85,closingSpeed,17.180555555555557,244401.99305555562,1656.0,1472.0,4572.0,1759.0,2621.0,1266.0,61.85,0.0,270.0,0.0,49.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
438,7740,529,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,BUICK,REGAL EASSIST,2012,FOUR DOOR SEDAN,12FDEW6,1,0.0,1341.0,0.0,600.0,294.0,419.0,512.0,508.0,414.0,282.0,512.0,428.2,435.9231583662423,574216.2,1.4012143858010275,-0.006539000467071442,-0.003374469344936745,0.737218251786696,0.0883615352868345,0.12381345439537764,0.06514173656934857,0.0,"{""a_pillar_base_asym_delta"": -3.0, ""delta_1"": 600.0, ""delta_10"": -1.0, ""delta_11"": -1.0, ""delta_12"": 3.0, ""delta_13"": 0.0, ""delta_14"": 4.0, ""delta_15"": 3.0, ""delta_16"": -38.0, ""delta_17"": -7.0, ""delta_18"": -6.0, ""delta_19"": 289.0, ""delta_2"": 327.0, ""delta_20"": 294.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 1.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": -1.0, ""door_leading_lower_asym_delta"": -1.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": -1.0, ""firewall_side_asym_delta"": -1.0, ""front_bumper_left_delta"": 294.0, ""front_bumper_right_delta"": 289.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 327.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 3.0, ""front_firewall_right_delta"": 4.0, ""front_left_right_asym_delta"": 5.0, ""front_left_right_bumper_asymmetry"": 5.0, ""front_structural_delta"": 289.0, ""front_structural_delta_median"": 289.0, ""front_total_length_shortening"": 600.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 600.0}",600.0,289.0,5.0,,56.3,closingSpeed,15.638888888888888,229411.20524691357,1876.0,1671.0,4846.0,1819.0,2735.0,1208.0,56.3,56.3,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
440,7742,531,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,BUICK,REGAL EASSIST,2012,FOUR DOOR SEDAN,09LPAN3,1,285.0,3150.0,72.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2023089609675646,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 73.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -17.0, ""delta_2"": 0.0, ""delta_20"": 102.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 102.0, ""front_bumper_right_delta"": -17.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 119.0, ""front_left_right_bumper_asymmetry"": 119.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 73.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 73.0}",73.0,0.0,119.0,,32.1,closingSpeed,8.916666666666666,70045.61805555555,1762.0,1647.0,4846.0,1819.0,2735.0,1161.0,32.1,32.1,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
443,7743,535,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,0,0,0,,BUICK,REGAL EASSIST,2012,FOUR DOOR SEDAN,03LPAW2,1,297.0,3450.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1022539857064321,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 12.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 2.0, ""delta_2"": 0.0, ""delta_20"": 30.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 30.0, ""front_bumper_right_delta"": 2.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 28.0, ""front_left_right_bumper_asymmetry"": 28.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 12.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 12.0}",12.0,0.0,28.0,,62.5,closingSpeed,17.36111111111111,277295.52469135803,1840.0,1647.0,4846.0,1819.0,2735.0,1247.0,62.5,0.0,270.0,0.0,-29.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
439,7744,530,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,TOYOTA,RAV4,2012,UTILITY VEHICLE,12FDEW6,1,0.0,1530.0,0.0,460.0,230.0,440.0,446.0,444.0,435.0,230.0,446.0,399.0,407.8668900511538,610470.0,1.1528822055137844,-0.003258145363408521,-0.0014406181198853487,0.8453038674033149,0.08798235942668137,0.10143329658213891,0.07437182868664226,0.0,"{""a_pillar_base_asym_delta"": 88.0, ""delta_1"": 460.0, ""delta_10"": -19.0, ""delta_11"": -18.0, ""delta_12"": -127.0, ""delta_13"": -39.0, ""delta_14"": -54.0, ""delta_15"": -40.0, ""delta_16"": -99.0, ""delta_17"": 10.0, ""delta_18"": -20.0, ""delta_19"": 50.0, ""delta_2"": -110.0, ""delta_20"": 40.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -42.0, ""delta_5"": -32.0, ""delta_6"": -18.0, ""delta_7"": -15.0, ""delta_8"": -57.0, ""delta_9"": -43.0, ""door_leading_lower_asym_delta"": 3.0, ""door_leading_upper_asym_delta"": 10.0, ""door_trailing_lower_asym_delta"": 1.0, ""door_trailing_upper_asym_delta"": 14.0, ""firewall_side_asym_delta"": 14.0, ""front_bumper_left_delta"": 40.0, ""front_bumper_right_delta"": 50.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": -110.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -40.0, ""front_firewall_right_delta"": -54.0, ""front_left_right_asym_delta"": -10.0, ""front_left_right_bumper_asymmetry"": -10.0, ""front_structural_delta"": -40.0, ""front_structural_delta_median"": -40.0, ""front_total_length_shortening"": 460.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 460.0}",460.0,-40.0,-10.0,,56.67,closingSpeed,15.741666666666667,219550.8615277778,1772.0,1609.0,4535.0,1810.0,2662.0,1199.0,56.67,56.67,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
444,7745,537,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,RAM,2500,2012,4 DOOR PICKUP,10LPAW3,1,297.0,3000.0,103.0,392.0,71.0,258.0,357.0,307.0,272.0,82.0,357.0,254.1,271.3405609192993,762300.0,1.5426997245179064,-0.014167650531286895,0.0015251694013475457,0.4968532626697582,0.12705,0.196,0.06312520702219278,0.034117257369990064,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,62.1,closingSpeed,17.25,440243.71875,2959.0,2705.0,6038.0,2000.0,3800.0,1811.0,62.1,0.0,270.0,0.0,465.0,0.0,27.0,90.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
446,7746,539,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,RAM,2500,2012,4 DOOR PICKUP,09LPEW2,1,285.0,3750.0,577.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.34214463840399,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.54,closingSpeed,9.038888888888888,118140.38685185183,2892.0,2714.0,6042.0,2005.0,3803.0,1812.0,32.54,32.54,270.0,0.0,599.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,VTP
441,7747,532,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,RAM,2500,2012,4 DOOR PICKUP,12FDEW6,1,0.0,1815.0,0.0,775.0,486.0,687.0,771.0,775.0,709.0,467.0,775.0,683.7,692.3667380803327,1240915.5,1.1335381015065087,0.0045341524060260345,0.0011916238364159805,0.9052369077306733,0.10382687927107062,0.11769172361427487,0.0939879231306699,0.0,"{""a_pillar_base_asym_delta"": -4.0, ""delta_1"": 755.0, ""delta_10"": 8.0, ""delta_11"": 4.0, ""delta_12"": 21.0, ""delta_13"": 17.0, ""delta_14"": -92.0, ""delta_15"": 110.0, ""delta_16"": 49.0, ""delta_17"": 34.0, ""delta_18"": 5.0, ""delta_19"": 424.0, ""delta_2"": 211.0, ""delta_20"": 438.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 17.0, ""delta_5"": 3.0, ""delta_6"": 9.0, ""delta_7"": 3.0, ""delta_8"": 19.0, ""delta_9"": 11.0, ""door_leading_lower_asym_delta"": -6.0, ""door_leading_upper_asym_delta"": -14.0, ""door_trailing_lower_asym_delta"": -4.0, ""door_trailing_upper_asym_delta"": -8.0, ""firewall_side_asym_delta"": 202.0, ""front_bumper_left_delta"": 438.0, ""front_bumper_right_delta"": 424.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 211.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 110.0, ""front_firewall_right_delta"": -92.0, ""front_left_right_asym_delta"": 14.0, ""front_left_right_bumper_asymmetry"": 14.0, ""front_structural_delta"": 211.0, ""front_structural_delta_median"": 211.0, ""front_total_length_shortening"": 755.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 755.0}",755.0,211.0,14.0,,55.76,closingSpeed,15.488888888888887,391166.20962962956,3261.0,2991.0,6585.0,2005.0,4305.0,1898.0,55.76,55.76,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
447,7748,540,1,side,subject_vehicle,C_MaxOnly,0,0,0,0,0,,TOYOTA,COROLLA,2012,FOUR DOOR SEDAN,10LPAW3,1,285.0,1650.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.19715909090909092,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,32.0,closingSpeed,8.88888888888889,52266.66666666667,1323.0,1253.0,4520.0,1760.0,2600.0,1006.0,32.0,32.0,270.0,0.0,1.0,285.0,0.0,75.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NO DIRECT ENGAGEMENT,VTP
450,7749,544,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,0,0,0,,TOYOTA,COROLLA,2012,FOUR DOOR SEDAN,09LPEW2,1,270.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.09318181818181819,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 0.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 0.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 0.0}",0.0,0.0,0.0,,61.1,closingSpeed,16.97222222222222,201783.4571759259,1401.0,1256.0,4520.0,1760.0,2600.0,1099.0,61.1,0.0,270.0,0.0,502.0,0.0,0.0,0.0,NOT APPLICABLE,NO DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
455,7750,550,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,HONDA,CR-V,2012,UTILITY VEHICLE,,0,297.0,1676.0,-241.0,232.0,0.0,60.0,191.0,201.0,184.0,0.0,201.0,127.19999999999999,151.22036899835948,213187.19999999998,1.8238993710691827,0.2067610062893081,0.0444537022764546,0.3700596158092294,0.06447034972123669,0.11758743030917385,0.02385787284892751,-0.10642525943916979,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -36.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -10.0, ""delta_2"": 0.0, ""delta_20"": -198.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": -198.0, ""front_bumper_right_delta"": -10.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": -188.0, ""front_left_right_bumper_asymmetry"": -188.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -36.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -36.0}",-36.0,0.0,-188.0,,62.2,closingSpeed,17.27777777777778,250161.10493827163,1676.0,1512.0,4529.0,1973.0,2625.0,1181.0,62.2,0.0,270.0,0.0,-38.0,0.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
456,7751,551,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,KIA,RIO,2012,FOUR DOOR SEDAN,12FDEW6,1,0.0,1104.0,0.0,507.0,409.0,448.0,452.0,458.0,447.0,407.0,458.0,442.6,442.95507672900646,488630.4,1.1455038409399005,0.0011296882060551883,-0.00011676309228647185,0.6459918080748976,0.10142071494042164,0.11617781851512374,0.06551695102061175,0.0,"{""a_pillar_base_asym_delta"": -1.0, ""delta_1"": 507.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 3.0, ""delta_13"": 2.0, ""delta_14"": 13.0, ""delta_15"": 10.0, ""delta_16"": -48.0, ""delta_17"": -20.0, ""delta_18"": -42.0, ""delta_19"": 407.0, ""delta_2"": 207.0, ""delta_20"": 409.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 2.0, ""delta_5"": 1.0, ""delta_6"": 7.0, ""delta_7"": 2.0, ""delta_8"": 0.0, ""delta_9"": 1.0, ""door_leading_lower_asym_delta"": -5.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 1.0, ""firewall_side_asym_delta"": -3.0, ""front_bumper_left_delta"": 409.0, ""front_bumper_right_delta"": 407.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 207.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 10.0, ""front_firewall_right_delta"": 13.0, ""front_left_right_asym_delta"": 2.0, ""front_left_right_bumper_asymmetry"": 2.0, ""front_structural_delta"": 207.0, ""front_structural_delta_median"": 207.0, ""front_total_length_shortening"": 507.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 507.0}",507.0,207.0,2.0,,56.1,closingSpeed,15.583333333333334,167195.53125,1377.0,1163.0,4364.0,1709.0,2570.0,1129.0,56.1,56.1,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
457,7752,553,2,side_impactor,subject_vehicle,C_MaxOnly,0,0,0,0,0,,KIA,RIO,2012,FOUR DOOR SEDAN,03LPAW2,1,297.0,3150.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.13809245172615564,,,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -1.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -3.0, ""delta_2"": 0.0, ""delta_20"": 24.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 24.0, ""front_bumper_right_delta"": -3.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 27.0, ""front_left_right_bumper_asymmetry"": 27.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -1.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -1.0}",-1.0,0.0,27.0,,62.3,closingSpeed,17.305555555555554,204546.37885802466,1366.0,1164.0,4364.0,1709.0,2570.0,1116.0,62.3,0.0,270.0,0.0,-58.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
