category,flag,test_id,test_no,vehicle_id,impact_family,vehicle_role,quality_tier,is_profile_tier,is_audit_only_tier,VDI,PDOF,CRHDST,C_profile_max_mm,C_mean_mm,reason
negative_dpd_present,flag_dpd_negative,3697,15385,4433,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,270.0,270.0,91.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3697,15385,4433,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,270.0,270.0,91.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3793,15386,4561,side,subject_vehicle,B_ProfilePartial,1,0,????,0.0,188.0,188.0,52.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3793,15386,4561,side,subject_vehicle,B_ProfilePartial,1,0,????,0.0,188.0,188.0,52.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3711,15387,4451,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,273.0,273.0,105.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3711,15387,4451,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,273.0,273.0,105.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3772,15388,4533,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,152.0,163.0,103.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3684,15390,4418,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,228.0,228.0,78.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3684,15390,4418,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,228.0,228.0,78.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3737,15391,4484,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,178.0,178.0,49.7,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3737,15391,4484,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,178.0,178.0,49.7,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3709,15392,4449,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,290.0,290.0,102.5,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3709,15392,4449,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,290.0,290.0,102.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3731,15393,4476,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,155.0,155.0,81.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3693,15394,4429,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,269.0,269.0,79.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3693,15394,4429,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,269.0,269.0,79.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3639,15395,4364,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,230.0,230.0,71.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3639,15395,4364,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,230.0,230.0,71.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3636,15396,4361,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,243.0,243.0,69.5,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3636,15396,4361,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,243.0,243.0,69.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3792,15397,4560,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,165.0,165.0,104.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3791,15398,4558,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,174.0,174.0,96.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3691,15399,4426,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,302.0,302.0,98.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3691,15399,4426,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,302.0,302.0,98.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3831,15400,4613,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,140.0,140.0,94.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3698,15401,4434,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,200.0,200.0,80.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3698,15401,4434,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,200.0,200.0,80.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3827,15402,4607,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,196.0,196.0,70.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3827,15402,4607,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,196.0,196.0,70.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3807,15403,4580,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,126.0,126.0,85.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3846,15404,4633,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,264.0,264.0,63.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3846,15404,4633,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,264.0,264.0,63.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3847,15405,4635,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,199.0,199.0,110.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3854,15416,4644,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,267.0,141.0,57.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3855,15422,4645,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,178.0,70.0,16.9,negative_dpd_present
lencnt_out_of_range,flag_lencnt_out_of_range,3764,15453,4521,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,,767.0,767.0,662.9,lencnt_out_of_range
negative_dpd_present,flag_dpd_negative,3867,15455,4661,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,130.0,130.0,42.7,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3867,15455,4661,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,130.0,130.0,42.7,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3868,15458,4662,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,334.0,309.0,85.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3877,15467,4673,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,402.0,402.0,126.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3877,15467,4673,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,402.0,402.0,126.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3878,15470,4675,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,139.0,139.0,81.9,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3878,15470,4675,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,139.0,139.0,81.9,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3880,15472,4677,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,304.0,304.0,96.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3880,15472,4677,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,304.0,304.0,96.9,pdof_family_mismatch
lencnt_out_of_range,flag_lencnt_out_of_range,3883,15474,4681,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,285.0,354.0,350.0,285.0,lencnt_out_of_range
negative_dpd_present,flag_dpd_negative,3873,15477,4668,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,136.0,136.0,89.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3886,15478,4686,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,212.0,212.0,70.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3886,15478,4686,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,212.0,212.0,70.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3885,15479,4685,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,200.0,200.0,113.4,negative_dpd_present
lencnt_out_of_range,flag_lencnt_out_of_range,3462,15483,4129,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,667.0,667.0,614.6999999999999,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3447,15484,4110,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,,525.0,525.0,506.7,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3493,15485,4170,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,,528.0,528.0,495.0,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3500,15486,4180,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW1,0.0,284.0,284.0,229.8,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3599,15487,4314,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,620.0,620.0,585.1,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3645,15488,4372,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,379.0,379.0,351.2,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3669,15489,4401,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,400.0,400.0,375.5,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3575,15490,4283,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,620.0,620.0,583.9,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3633,15491,4357,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,,554.0,554.0,525.8,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3659,15492,4389,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,269.0,269.0,224.9,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3654,15493,4383,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,344.0,344.0,333.4,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3629,15494,4352,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,,448.0,448.0,414.99999999999994,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3865,15496,4658,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,,512.0,512.0,475.1,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3862,15497,4654,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW1,0.0,429.0,429.0,365.2,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3853,15498,4642,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,200.0,200.0,175.9,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3715,15499,4455,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,133.0,133.0,100.5,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3767,15500,4526,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,655.0,655.0,590.6,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3785,15501,4549,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,,515.0,515.0,448.6,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3869,15502,4663,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,384.0,384.0,367.5,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3795,15503,4564,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,520.0,520.0,483.9,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3813,15504,4587,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW3,0.0,408.0,408.0,359.4,lencnt_out_of_range
lencnt_out_of_range,flag_lencnt_out_of_range,3871,15505,4665,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,363.0,365.0,348.90000000000003,lencnt_out_of_range
negative_dpd_present,flag_dpd_negative,3892,15517,4718,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN2,0.0,184.0,184.0,44.4,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3892,15517,4718,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN2,0.0,184.0,184.0,44.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3893,15518,4720,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,108.0,108.0,62.7,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3893,15518,4720,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,108.0,108.0,62.7,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3896,15531,4723,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,189.0,158.0,51.3,negative_dpd_present
