test_id,test_no,vehicle_id,impact_family,vehicle_role,quality_tier,outlier_type,metric,value,comparator,VDI,PDOF,CRHDST,C_profile_max_mm,reason
3503,14290,4184,frontal_barrier,subject_vehicle,A_ProfileValid,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,12FDEW3,0.0,568.0,634.0,flag_crhdst_lt_dpdmax
3518,14296,4204,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3522,14297,4209,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3531,14298,4220,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3543,14315,4239,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3543,14315,4239,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3544,14320,4241,side,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPAN3,285.0,347.0,326.0,flag_side_imppnt_mismatch
3532,14328,4222,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3532,14328,4222,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3439,14354,4100,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3550,14363,4248,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3546,14365,4243,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3546,14365,4243,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3551,14381,4250,frontal_barrier,subject_vehicle,A_ProfileValid,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,12FDEW3,0.0,487.0,656.0,flag_crhdst_lt_dpdmax
3561,14383,4264,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3542,14388,4237,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3542,14388,4237,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3554,14390,4254,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3554,14390,4254,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3559,14391,4261,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3559,14391,4261,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3564,14392,4268,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3564,14392,4268,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3571,14393,4277,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3571,14393,4277,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3587,14398,4297,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3594,14428,4307,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3595,14429,4309,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,225.0,225.0,flag_pdof_family_mismatch
3604,14434,4321,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,290.0,290.0,flag_pdof_family_mismatch
3603,14435,4319,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3555,14436,4256,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3556,14437,4258,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,326.0,326.0,flag_pdof_family_mismatch
3619,14440,4339,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3569,14446,4274,rear,impactor_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,not_subject_vehicle
3569,14446,4275,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
3541,14447,4235,rear,impactor_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,not_subject_vehicle
3541,14447,4236,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
3538,14448,4230,rear,impactor_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,not_subject_vehicle
3538,14448,4231,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
3607,14449,4324,rear,impactor_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,not_subject_vehicle
3607,14449,4325,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
3577,14450,4285,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,284.0,284.0,flag_pdof_family_mismatch
3578,14451,4286,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3470,14452,4138,rear,impactor_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,not_subject_vehicle
3470,14452,4139,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
2917,14453,3468,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
2917,14453,3469,rear,subject_vehicle,X_Exclude,flag_rear_low_confidence,flag_rear_low_confidence,1,,,,,,all_zero_placeholder
3581,14459,4290,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3582,14460,4292,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,0.0,290.0,290.0,flag_pdof_family_mismatch
3608,14463,4326,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3573,14464,4280,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3573,14464,4280,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3613,14465,4332,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3613,14465,4332,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3644,14467,4370,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3616,14469,4336,side,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPAN3,285.0,367.0,354.0,flag_side_imppnt_mismatch
3624,14471,4345,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3624,14471,4345,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3588,14472,4299,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3588,14472,4299,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3565,14475,4270,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3583,14476,4293,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3656,14477,4385,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3649,14478,4376,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3648,14479,4375,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3658,14480,4387,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3658,14480,4387,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3667,14482,4398,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3667,14482,4398,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3679,14485,4412,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3679,14485,4412,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3685,14488,4419,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3685,14488,4419,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3700,14491,4436,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3700,14491,4436,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3708,14496,4447,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3708,14496,4447,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3719,14499,4459,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3721,14501,4462,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3721,14501,4463,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPEW2,297.0,204.0,204.0,flag_side_imppnt_mismatch
3722,14505,4464,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,183.0,183.0,flag_pdof_family_mismatch
3727,14507,4471,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,286.0,286.0,flag_pdof_family_mismatch
3725,14508,4468,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3714,14509,4454,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3539,14602,4232,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3539,14602,4233,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3553,14603,4252,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3553,14603,4253,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3166,14605,3769,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3166,14605,3770,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3168,14606,3772,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3168,14606,3773,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3173,14607,3778,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3173,14607,3779,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3176,14608,3783,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3176,14608,3784,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3178,14609,3786,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3181,14610,3790,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3181,14610,3791,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3185,14611,3796,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3198,14612,3812,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3195,14613,3807,research_other,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3195,14613,3808,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3579,14616,4288,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3592,14617,4305,research_other,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,audit_only_family
3650,14988,4377,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3650,14988,4378,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPEW2,297.0,188.0,188.0,flag_side_imppnt_mismatch
3651,14989,4379,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,331.0,331.0,flag_pdof_family_mismatch
3665,14996,4395,side,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3660,14997,4390,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,204.0,204.0,flag_pdof_family_mismatch
3597,15002,4311,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3597,15002,4311,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3676,15004,4408,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3601,15006,4316,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3601,15006,4316,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3680,15008,4414,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,303.0,303.0,flag_pdof_family_mismatch
3631,15014,4354,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3631,15014,4354,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3692,15021,4427,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3635,15022,4359,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3635,15022,4359,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3696,15025,4432,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,210.0,210.0,flag_pdof_family_mismatch
3640,15026,4365,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3640,15026,4365,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3704,15030,4441,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,09LPAN3,0.0,326.0,326.0,flag_pdof_family_mismatch
3706,15031,4444,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
3706,15031,4444,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3706,15031,4444,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3705,15033,4442,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3705,15033,4443,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,09LPEW2,297.0,189.0,189.0,flag_side_imppnt_mismatch
3653,15036,4381,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3653,15036,4381,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3736,15051,4482,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3739,15061,4486,side,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
3739,15061,4486,side,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3739,15061,4486,side,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3733,15063,4478,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
3733,15063,4478,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3733,15063,4479,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAS2,297.0,209.0,199.0,flag_side_imppnt_mismatch
3742,15066,4490,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3742,15066,4491,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAS2,297.0,195.0,195.0,flag_side_imppnt_mismatch
3745,15069,4494,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3749,15072,4499,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,402.0,402.0,flag_pdof_family_mismatch
3750,15073,4500,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3751,15076,4502,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3751,15076,4502,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3754,15081,4507,frontal_barrier,subject_vehicle,B_ProfilePartial,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,12FDEW2,0.0,532.0,532.0,flag_lencnt_out_of_range
3758,15083,4512,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3755,15084,4508,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3753,15090,4505,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3753,15090,4506,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAS2,297.0,216.0,216.0,flag_side_imppnt_mismatch
3760,15093,4515,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3760,15093,4515,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3761,15096,4517,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3770,15120,4529,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3770,15120,4529,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3776,15179,4538,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3774,15181,4535,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3774,15181,4535,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3784,15238,4548,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,379.0,379.0,flag_pdof_family_mismatch
3781,15239,4544,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3788,15251,4552,side,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
3788,15251,4552,side,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3788,15251,4552,side,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3782,15252,4546,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,335.0,335.0,flag_pdof_family_mismatch
3773,15260,4534,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,205.0,208.0,flag_pdof_family_mismatch
3789,15263,4554,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3794,15264,4562,side_impactor,impactor_vehicle,X_Exclude,flag_crhdst_lt_dpdmax,flag_crhdst_lt_dpdmax,1,,,,,,not_subject_vehicle
3794,15264,4562,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3794,15264,4562,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3802,15300,4573,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,431.0,431.0,flag_pdof_family_mismatch
3801,15301,4571,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3799,15303,4568,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3799,15303,4569,side_impactor,subject_vehicle,A_ProfileValid,flag_side_imppnt_mismatch,flag_side_imppnt_mismatch,1,,10LPAS2,297.0,161.0,148.0,flag_side_imppnt_mismatch
3806,15304,4578,side,subject_vehicle,B_ProfilePartial,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,10LPAN3,0.0,379.0,379.0,flag_pdof_family_mismatch
3804,15306,4575,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
3808,15308,4581,side_impactor,impactor_vehicle,X_Exclude,flag_lencnt_out_of_range,flag_lencnt_out_of_range,1,,,,,,not_subject_vehicle
3808,15308,4581,side_impactor,impactor_vehicle,X_Exclude,flag_pdof_family_mismatch,flag_pdof_family_mismatch,1,,,,,,not_subject_vehicle
