test_no,model_year,make,model,body_style,crash_type,crash_type_rule,test_config_code,test_config_label,impact_speed_value,impact_speed_unit,load_cell_barrier_family,load_cell_barrier_classification_id,load_cell_barrier_config_version,test_weight_kg,curb_weight_kg,length_mm,width_mm,wheelbase_mm,vax_crush_distance_mm
15028,2023,LEXUS,RZ 450e,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2220.0,2099.0,4799.0,1862.0,2840.0,248.0
15030,2024,KIA,SPORTAGE,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1703.0,1581.0,4659.0,1841.0,2758.0,326.0
15032,2023,HYUNDAI,IONIQ 6,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2032.0,1936.0,4858.0,1878.0,2956.0,246.0
15035,2024,MAZDA,CX-90 MHEV,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2256.0,2147.0,5094.0,2019.0,3116.0,354.0
15048,2024,KIA,SELTOS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.06,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1437.0,1344.0,4387.0,1771.0,2633.0,303.0
15049,2024,MAZDA,CX-50,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.15,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1720.0,1632.0,4715.0,1834.0,2817.0,320.0
15062,2024,VOLVO,XC60 RECHARGE,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.14,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2278.0,,4701.0,1881.0,2867.0,357.0
15067,2024,MITSUBISHI,OUTLANDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.13,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1732.0,1641.0,4702.0,1833.0,2705.0,349.0
15071,2024,VinFast,VF8,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.1,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2615.0,2462.0,4747.0,1910.0,2955.0,195.0
15072,2024,HYUNDAI,SANTA CRUZ,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1899.0,1720.0,4972.0,1837.0,3010.0,402.0
15077,2024,CHEVROLET,BLAZER EV,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2657.0,2475.0,4883.0,1922.0,3098.0,200.0
15082,2024,KIA,CARNIVAL,MINIVAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2161.0,,5158.0,1988.0,3094.0,357.0
15095,2024,CHEVROLET,EQUINOX EV,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.9,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2361.0,,4840.0,1868.0,2958.0,164.0
15102,2024,HONDA,PROLOGUE,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.12,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2429.0,2248.0,4891.0,1938.0,3098.0,223.0
15183,2024,ACURA,ZDX,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.24,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2694.0,2513.0,5007.0,1926.0,3096.0,178.0
15200,2024,FORD,RANGER,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.1,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2065.0,1887.0,5357.0,1723.0,3273.0,387.0
15238,2024,BUICK,ENVISION,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.08,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1966.0,1789.0,4642.0,1860.0,2779.0,379.0
15252,2024,CHEVROLET,TRAVERSE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.17,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2193.0,2014.0,5188.0,1968.0,3066.0,335.0
15253,2024,SUBARU,WRX,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.08,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1640.0,1640.0,4664.0,1756.0,2672.0,362.0
15256,2024,TOYOTA,TACOMA,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.2,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2132.0,1952.0,5408.0,1815.0,3356.0,336.0
15260,2024,KIA,EV9,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2529.0,2414.0,5008.0,1988.0,3102.0,205.0
15265,2025,TOYOTA,CAMRY HYBRID,FOUR DOOR SEDAN,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.26,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1738.0,1622.0,4915.0,1844.0,2824.0,365.0
15269,2024,CHEVROLET,TRAX,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1473.0,1342.0,4520.0,1787.0,2705.0,326.0
15300,2024,CHEVROLET,SILVERADO 2500,4 DOOR PICKUP,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,3213.0,3033.0,6360.0,2036.0,4039.0,431.0
15304,2024,HYUNDAI,SANTA FE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.22,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1926.0,1879.0,4829.0,1902.0,2817.0,379.0
15307,2025,SUBARU,FORESTER,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1701.0,1590.0,4656.0,1829.0,2666.0,352.0
15309,2025,NISSAN,KICKS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1445.0,1365.0,4313.0,1750.0,2654.0,287.0
15313,2024,TESLA,CYBERTRUCK,4 DOOR PICKUP,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.05,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,3311.0,3134.0,5662.0,1944.0,3641.0,188.0
15321,2025,KIA,K4,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.07,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1436.0,1348.0,4713.0,1814.0,2722.0,264.0
15323,2025,TOYOTA,COROLLA HYBRID,FOUR DOOR SEDAN,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.04,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1443.0,1348.0,4629.0,1781.0,2700.0,320.0
15325,2025,BMW,X3,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.16,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2084.0,1905.0,4639.0,1683.0,2860.0,322.0
15334,2025,CHEVROLET,EQUINOX,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.12,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1722.0,1545.0,4642.0,1822.0,2738.0,308.0
15341,2025,TOYOTA,GRAND HIGHLANDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2188.0,,5086.0,1932.0,2943.0,440.0
15350,2025,TOYOTA,LAND CRUISER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.9,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2613.0,2434.0,4981.0,1887.0,2856.0,319.0
15404,2025,LINCOLN,NAUTILUS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.33,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2060.0,1948.0,4912.0,1946.0,2898.0,264.0
15407,2025,NISSAN,MURANO,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.11,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1985.0,1876.0,4890.0,1950.0,2805.0,304.0
15418,2025,TOYOTA,COROLLA CROSS,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.18,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1528.0,,4449.0,1778.0,2642.0,330.0
15422,2025,AUDI,Q6 E-TRON,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.93,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2442.0,2269.0,4773.0,1940.0,2891.0,178.0
15426,2025,CHEVROLET,TAHOE,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,31.91,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2686.0,,5364.0,2055.0,3067.0,364.0
15458,2025,MITSUBISHI,OUTLANDER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.07,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1775.0,1683.0,4717.0,1788.0,2703.0,334.0
15466,2025,ACURA,ADX,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.08,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1618.0,,4700.0,1815.0,2652.0,314.0
15467,2025,FORD,EXPEDITION,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.19,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2654.0,2476.0,5322.0,2087.0,3116.0,402.0
15472,2025,VOLKSWAGEN,TIGUAN,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,1770.0,1632.0,4686.0,1843.0,2786.0,304.0
15474,2025,TOYOTA,4RUNNER,UTILITY VEHICLE,NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.29,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2113.0,,4932.0,1814.0,2858.0,354.0
15478,2025,KIA,EV6,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.0,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2065.0,1986.0,4689.0,1859.0,2904.0,212.0
15508,2025,VOLKSWAGEN,ID.BUZZ,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.32,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2809.0,,4939.0,1953.0,3237.0,196.0
15517,2026,HYUNDAI,IONIQ 9,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.26,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2664.0,2538.0,5058.0,1948.0,3137.0,184.0
15531,2026,TESLA,MODEL Y,UTILITY VEHICLE,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.28,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2074.0,1895.0,4789.0,1920.0,2899.0,189.0
15540,2026,CHEVROLET,SILVERADO 1500,FOUR DOOR PICKUP,OPTIONAL NEW CAR ASSESSMENT TEST,side,VTP,VEHICLE INTO POLE,32.26,km/h,side_pole_load_cell_barrier,side_pole_load_cell_8,2.2.2-db2011plus-shape-normalized-metadata-explicit-final,2371.0,,5924.0,2011.0,3751.0,399.0
